date,company,up,down,views,stars,comments
2009-11-20,,25,6,4400,73,25
2009-11-20,,32,10,342,24,24
2009-11-20,,28,12,1000,12,23
2009-11-20,,5,6,170,1,23
2009-11-20,,40,7,3000,147,21
2009-11-20,,34,18,1800,21,21
2009-11-20,,21,18,3200,4,20
2009-11-20,,7,4,331,3,19
2009-11-20,,55,7,1300,85,17
2009-11-20,,23,5,239,11,16
2009-11-20,,5,4,775,2,16
2009-11-20,,11,7,648,3,9
2009-11-20,,2,2,366,1,6
2009-11-20,,1,1,167,0,6
2009-11-20,,37,1,4000,41,5
2009-11-20,,6,3,771,3,5
2009-11-20,,2,0,345,0,3
2009-11-20,,22,10,120,20,2
2009-11-20,,0,2,151,0,0
2009-11-21,,161,65,16000,65,133
2009-11-21,,117,8,22500,135,94
2009-11-21,,97,21,923,18,92
2009-11-21,,131,30,271,33,76
2009-11-21,,82,9,50700,481,68
2009-11-21,,47,29,882,8,61
2009-11-21,,89,38,2700,3,46
2009-11-21,,36,14,121,19,41
2009-11-21,,39,8,17300,65,32
2009-11-21,,28,1,18400,128,14
2009-11-21,,20,7,408,27,14
2009-11-22,,170,27,118,11,188
2009-11-22,,25,11,7600,76,68
2009-11-22,,75,19,241,31,68
2009-11-22,,26,6,202,1,35
2009-11-22,,46,8,2200,79,31
2009-11-22,,27,7,3100,25,20
2009-11-22,,32,5,4300,20,19
2009-11-22,,6,3,69,0,3
2009-11-22,,5,1,70,0,2
2009-11-23,,131,12,37200,325,175
2009-11-23,,70,34,1500,3,137
2009-11-23,,83,7,10500,164,126
2009-11-23,,66,6,1000,29,123
2009-11-23,,66,6,1000,29,123
2009-11-23,,95,19,2600,52,92
2009-11-23,,20,12,270,7,51
2009-11-23,,41,8,4700,32,43
2009-11-23,,56,4,4100,18,43
2009-11-23,,39,7,1300,27,39
2009-11-23,,51,5,133,3,36
2009-11-23,,32,6,11000,132,35
2009-11-23,,44,6,2900,151,30
2009-11-23,,13,12,298,3,30
2009-11-23,,38,10,471,14,20
2009-11-23,,20,22,115,6,20
2009-11-23,,31,2,53,5,19
2009-11-23,,17,7,131,4,13
2009-11-23,,25,41,225,3,13
2009-11-23,,8,28,91,3,13
2009-11-23,,22,5,254,7,11
2009-11-23,,16,7,1000,8,9
2009-11-23,,24,2,5800,56,8
2009-11-23,,18,3,675,19,8
2009-11-24,,99,27,71200,523,139
2009-11-24,,39,3,8000,94,81
2009-11-24,,54,18,848,5,79
2009-11-24,,67,14,153,39,75
2009-11-24,,37,13,1700,74,71
2009-11-24,,46,2,15400,119,70
2009-11-24,,15,10,507,0,54
2009-11-24,,31,9,5500,31,31
2009-11-24,,37,14,211,9,31
2009-11-24,,9,6,58000,34,24
2009-11-24,,28,4,73,5,23
2009-11-24,,12,18,51500,25,20
2009-11-24,,7,1,10000,5,14
2009-11-24,,13,3,197,5,14
2009-11-24,,30,14,1800,10,13
2009-11-24,,7,3,58,4,10
2009-11-24,,2,16,480,3,4
2009-11-25,,113,18,847,4,183
2009-11-25,,49,22,162,2,174
2009-11-25,,209,23,256,30,162
2009-11-25,,125,30,3200,23,152
2009-11-25,,90,14,432,14,96
2009-11-25,,37,15,3200,35,88
2009-11-25,,117,0,3900,72,74
2009-11-25,,47,2,3400,75,65
2009-11-25,,67,28,456,74,62
2009-11-25,,40,3,656,7,60
2009-11-25,,40,14,6500,169,58
2009-11-25,,34,8,960,92,58
2009-11-25,,38,4,4500,81,55
2009-11-25,,59,8,520,4,51
2009-11-25,,31,9,6800,36,46
2009-11-25,,32,9,10600,95,43
2009-11-25,,11,10,199,6,42
2009-11-25,,47,11,4400,38,33
2009-11-25,,37,11,286,22,30
2009-11-25,,49,4,6300,169,27
2009-11-25,,42,15,3700,46,26
2009-11-25,,41,14,634,13,23
2009-11-25,,28,13,809,24,21
2009-11-25,,7,6,3900,6,17
2009-11-25,,10,4,1200,1,15
2009-11-25,,9,9,72,1,15
2009-11-25,,44,5,8100,76,14
2009-11-25,,4,7,1800,7,14
2009-11-25,,8,4,2600,1,12
2009-11-25,,7,2,3900,8,10
2009-11-25,,13,0,246,3,8
2009-11-25,,14,2,1700,28,6
2009-11-25,,11,10,215000,82,4
2009-11-25,,0,2,144,2,4
2009-11-25,,7,3,121,0,4
2009-11-25,,14,8,771,13,3
2009-11-25,,8,7,158,2,3
2009-11-26,,200,78,4100,9,578
2009-11-26,,151,7,1200,271,231
2009-11-26,,88,20,13100,56,140
2009-11-26,,50,14,1400,3,140
2009-11-26,,36,9,623,5,93
2009-11-26,,80,1,362,64,90
2009-11-26,,136,5,3700,215,82
2009-11-26,,178,14,78200,641,75
2009-11-26,,54,20,264,18,69
2009-11-26,,37,3,94,10,59
2009-11-26,,60,7,14500,122,53
2009-11-26,,65,27,951,11,53
2009-11-26,,12,15,504,3,41
2009-11-26,,28,5,595,20,24
2009-11-26,,31,8,1500,33,18
2009-11-26,,26,2,3100,46,17
2009-11-26,,39,19,71,1,16
2009-11-26,,2,0,390,5,15
2009-11-26,,29,11,75,8,13
2009-11-26,,5,3,4100,23,8
2009-11-26,,5,3,154,2,8
2009-11-26,,7,7,471,0,5
2009-11-26,usabilitylab,8,4,449,7,2
2009-11-26,usabilitylab,8,4,449,7,2
2009-11-27,,44,21,120,2,137
2009-11-27,,65,34,7200,124,110
2009-11-27,,93,5,172,6,106
2009-11-27,,31,3,12400,25,72
2009-11-27,,54,11,5800,261,70
2009-11-27,,7,8,1400,18,62
2009-11-27,,43,5,2600,80,52
2009-11-27,,75,6,8000,143,40
2009-11-27,,38,21,42300,21,40
2009-11-27,,21,8,5400,24,37
2009-11-27,,56,7,130,6,33
2009-11-27,,24,7,4200,49,25
2009-11-27,,59,7,5200,60,19
2009-11-27,,34,3,74,0,19
2009-11-27,,30,7,6800,53,17
2009-11-27,,6,5,61,0,13
2009-11-27,,40,9,5800,61,11
2009-11-27,,6,3,196,6,7
2009-11-27,,9,8,129,1,7
2009-11-27,,9,4,2300,9,6
2009-11-27,,5,1,461,2,3
2009-11-27,,1,3,67,3,1
2009-11-27,,6,2,404,0,0
2009-11-27,,3,6,23,0,0
2009-11-28,,157,12,1200,70,124
2009-11-28,,54,14,105,20,95
2009-11-28,,132,17,3600,20,85
2009-11-28,,42,8,3600,12,62
2009-11-28,,33,23,870,4,55
2009-11-28,,34,15,1700,23,46
2009-11-28,,71,8,262,73,42
2009-11-28,,28,7,2100,48,25
2009-11-28,,20,2,605,55,21
2009-11-28,,29,17,1800,34,11
2009-11-28,,6,5,1500,20,7
2009-11-29,,20,25,16100,70,168
2009-11-29,,58,11,793,19,48
2009-11-29,,48,4,7300,87,44
2009-11-29,,44,4,89,8,18
2009-11-29,,39,3,684,52,13
2009-11-30,,53,17,893,46,136
2009-11-30,,50,12,157,9,130
2009-11-30,,101,8,2800,23,111
2009-11-30,,101,8,2800,23,111
2009-11-30,,107,12,14000,163,67
2009-11-30,,78,52,749,11,51
2009-11-30,,22,10,311,15,36
2009-11-30,,39,12,148,5,35
2009-11-30,,64,8,2900,249,33
2009-11-30,,19,4,503,5,31
2009-11-30,,5,6,199,4,29
2009-11-30,,28,5,1500,53,26
2009-11-30,,36,14,5400,55,25
2009-11-30,,9,7,624,2,14
2009-11-30,,24,10,2900,42,7
2009-11-30,,5,0,1600,4,6
2009-11-30,,6,3,195,2,5
2009-12-01,,88,45,1600,269,100
2009-12-01,,188,12,2900,625,99
2009-12-01,,63,19,245,4,89
2009-12-01,,80,24,358,36,79
2009-12-01,,64,9,134,9,71
2009-12-01,,52,7,152,44,70
2009-12-01,,38,9,272,31,63
2009-12-01,,33,3,117,11,59
2009-12-01,,45,6,5700,37,55
2009-12-01,,66,11,523,49,54
2009-12-01,,36,20,475,13,43
2009-12-01,,10,5,666,33,39
2009-12-01,,24,7,2600,42,37
2009-12-01,,62,19,278,28,36
2009-12-01,,60,8,471,9,36
2009-12-01,,35,8,363,20,30
2009-12-01,,48,3,308,11,29
2009-12-01,,43,11,584,63,27
2009-12-01,,39,4,303,2,25
2009-12-01,,29,8,291,8,21
2009-12-01,,9,5,314,2,12
2009-12-01,,25,16,1200,6,10
2009-12-01,,18,6,601,33,6
2009-12-01,,6,2,569,3,2
2009-12-01,,5,6,232,1,0
2009-12-02,,97,21,211,28,208
2009-12-02,,62,10,1400,7,147
2009-12-02,,104,14,6900,316,60
2009-12-02,,67,5,16900,171,59
2009-12-02,,74,11,3400,137,59
2009-12-02,,40,8,14600,53,43
2009-12-02,,17,8,761,6,43
2009-12-02,,5,20,85,1,38
2009-12-02,,38,9,2700,48,35
2009-12-02,,41,7,222,12,31
2009-12-02,,38,7,624,27,28
2009-12-02,,40,26,304,3,24
2009-12-02,,5,1,3400,23,12
2009-12-02,,4,7,74,0,12
2009-12-02,,19,7,287,11,10
2009-12-02,,5,6,645,8,9
2009-12-02,,28,6,169,7,9
2009-12-02,,10,18,69,1,7
2009-12-02,,3,2,132,0,7
2009-12-02,,8,3,1500,12,6
2009-12-02,,7,11,79,1,3
2009-12-03,,99,19,102000,1004,137
2009-12-03,,37,17,19400,48,103
2009-12-03,,41,22,412,13,99
2009-12-03,,34,27,656,7,76
2009-12-03,,61,35,381,14,72
2009-12-03,,25,6,4400,5,64
2009-12-03,,16,4,130,21,23
2009-12-03,,17,22,103,3,18
2009-12-03,,29,7,135,8,15
2009-12-03,,23,26,124,0,13
2009-12-03,,14,8,142,1,12
2009-12-03,truevds,7,1,44900,77,11
2009-12-03,truevds,7,1,44900,77,11
2009-12-03,,9,3,190,4,10
2009-12-03,,44,10,4800,42,9
2009-12-03,,4,2,153,2,7
2009-12-03,,7,3,103,0,4
2009-12-04,,32,4,2100,19,63
2009-12-04,,20,2,650,4,48
2009-12-04,,46,20,2000,14,45
2009-12-04,,42,14,165,17,26
2009-12-04,,38,4,2900,18,22
2009-12-04,,38,4,2900,18,22
2009-12-04,,76,10,17000,128,20
2009-12-04,,66,3,11200,153,17
2009-12-04,,8,5,101,1,17
2009-12-04,,23,6,1100,10,7
2009-12-04,,15,5,1500,7,6
2009-12-04,,5,2,125,1,6
2009-12-04,,18,11,2200,13,3
2009-12-04,,8,10,83,0,1
2009-12-04,,10,5,59,0,0
2009-12-05,,31,12,192,2,100
2009-12-05,,11,26,767,1,66
2009-12-05,,36,16,475,39,59
2009-12-05,,37,5,58700,201,56
2009-12-05,,49,9,184,6,51
2009-12-05,,75,7,95,15,37
2009-12-05,,41,4,184000,423,29
2009-12-05,,7,3,2100,10,23
2009-12-05,,5,2,340,3,6
2009-12-05,,3,19,141,0,2
2009-12-06,,64,10,382,38,200
2009-12-06,,71,29,2600,18,86
2009-12-06,,38,8,539,18,56
2009-12-06,,50,17,320,74,53
2009-12-06,,80,29,1500,46,48
2009-12-06,,34,8,7200,44,33
2009-12-06,,64,5,14600,117,18
2009-12-06,,2,2,76,3,7
2009-12-06,,4,4,169,0,5
2009-12-06,,7,3,213,0,2
2009-12-07,,91,26,326,12,174
2009-12-07,,106,5,2800,16,168
2009-12-07,,114,33,476,14,111
2009-12-07,,64,23,551,14,102
2009-12-07,,67,13,588,74,85
2009-12-07,,29,4,244,8,51
2009-12-07,,55,13,49300,144,33
2009-12-07,,32,8,587,73,33
2009-12-07,,10,12,5300,12,31
2009-12-07,,78,8,281,91,30
2009-12-07,,27,3,2500,34,28
2009-12-07,,28,3,8100,55,18
2009-12-07,,12,8,1500,20,17
2009-12-07,,11,5,6500,3,14
2009-12-07,,11,6,2100,3,11
2009-12-07,,37,4,74,2,7
2009-12-07,,7,1,130,0,6
2009-12-07,,10,2,181,2,5
2009-12-07,,6,1,102,2,5
2009-12-07,,4,4,81,1,5
2009-12-07,,2,4,47,0,5
2009-12-07,,7,3,84,0,3
2009-12-08,,237,39,9500,25,353
2009-12-08,,95,9,309,11,145
2009-12-08,,100,17,3200,17,115
2009-12-08,,65,5,1500,75,53
2009-12-08,,48,13,166,14,42
2009-12-08,,82,4,73900,464,40
2009-12-08,,34,8,1500,63,22
2009-12-08,,16,10,90,7,21
2009-12-08,,1,4,644,1,13
2009-12-08,,15,13,444,4,9
2009-12-08,,11,5,67,3,9
2009-12-08,,7,2,70,4,5
2009-12-08,,8,12,217,1,4
2009-12-09,,48,20,272,24,217
2009-12-09,,57,28,5200,17,114
2009-12-09,,56,9,21900,107,104
2009-12-09,,110,17,10300,177,75
2009-12-09,,116,10,4600,70,69
2009-12-09,,40,7,409,17,59
2009-12-09,,57,28,115,7,53
2009-12-09,,36,3,24000,90,45
2009-12-09,,28,37,1000,22,43
2009-12-09,,50,3,145,9,41
2009-12-09,,51,6,785,38,39
2009-12-09,,42,12,6600,26,37
2009-12-09,,72,5,10000,55,34
2009-12-09,,0,5,7000,8,5
2009-12-09,,14,6,68,4,1
2009-12-09,,9,5,100,1,0
2009-12-10,,85,15,1200,8,129
2009-12-10,,63,24,846,19,117
2009-12-10,,69,4,9900,212,65
2009-12-10,,13,8,2700,4,53
2009-12-10,,50,11,343,4,52
2009-12-10,,64,1,659,9,46
2009-12-10,,101,16,318,26,45
2009-12-10,,27,8,281,9,34
2009-12-10,,61,10,738,83,29
2009-12-10,,27,4,2300,58,28
2009-12-10,,15,3,970,21,23
2009-12-10,,46,8,30000,184,20
2009-12-10,,9,6,1900,9,17
2009-12-10,,6,2,2400,1,17
2009-12-10,,5,21,67,0,16
2009-12-10,,6,0,74,0,15
2009-12-10,,12,6,67900,137,14
2009-12-10,,32,13,450,6,14
2009-12-10,,31,12,266,10,13
2009-12-10,,17,10,463,8,12
2009-12-10,,43,27,464,4,10
2009-12-10,,4,1,2700,21,6
2009-12-10,,6,1,255,1,6
2009-12-10,,11,6,498,0,4
2009-12-10,,5,0,242,0,4
2009-12-10,,6,4,84,0,2
2009-12-10,,4,2,210,3,1
2009-12-11,,183,25,737,36,196
2009-12-11,,124,58,4200,6,150
2009-12-11,,48,17,342,34,85
2009-12-11,,98,3,28800,321,67
2009-12-11,,45,4,2200,11,67
2009-12-11,,70,12,30000,94,66
2009-12-11,,35,6,7700,10,58
2009-12-11,,67,4,22400,187,54
2009-12-11,,83,20,2300,25,51
2009-12-11,,88,12,4100,15,50
2009-12-11,,48,22,6000,64,48
2009-12-11,,71,3,786,5,42
2009-12-11,,19,11,72,6,35
2009-12-11,,18,5,9200,20,29
2009-12-11,,30,16,141,5,27
2009-12-11,,12,4,1400,31,23
2009-12-11,,10,12,80,4,19
2009-12-11,,7,3,284,0,19
2009-12-11,,29,9,4200,60,9
2009-12-11,,23,1,598,5,9
2009-12-11,,7,2,360,2,5
2009-12-11,,5,2,129,0,5
2009-12-11,,8,24,382,2,4
2009-12-11,,12,5,1700,5,3
2009-12-11,,7,1,140,11,2
2009-12-11,,3,0,2700,1,2
2009-12-12,,73,41,383,1,82
2009-12-12,,24,6,3000,61,51
2009-12-12,,118,10,2100,32,50
2009-12-12,,36,7,76,4,41
2009-12-12,,25,23,1300,60,35
2009-12-12,,47,6,1,80,20
2009-12-12,,38,9,1500,67,15
2009-12-12,,9,4,440,4,11
2009-12-12,,8,5,53,1,6
2009-12-12,,17,11,1500,19,3
2009-12-13,,169,20,192,5,107
2009-12-13,,28,8,145,3,88
2009-12-13,,50,5,1000,77,42
2009-12-13,,63,10,58800,367,34
2009-12-13,,30,9,575,4,28
2009-12-13,,37,17,500,5,27
2009-12-13,,25,14,562,9,17
2009-12-13,,8,2,7400,52,15
2009-12-13,,0,8,1600,6,14
2009-12-13,,36,6,3800,32,13
2009-12-13,,13,7,1100,8,10
2009-12-14,,62,8,242,4,186
2009-12-14,,39,10,7800,11,142
2009-12-14,,92,13,1800,203,135
2009-12-14,,100,19,591,8,127
2009-12-14,kolibrios,77,10,3500,20,126
2009-12-14,kolibrios,77,10,3500,20,126
2009-12-14,,58,5,739,7,113
2009-12-14,,65,7,585,35,111
2009-12-14,,51,8,332,47,89
2009-12-14,,44,7,7200,91,58
2009-12-14,,60,10,6500,121,57
2009-12-14,,89,46,3900,31,51
2009-12-14,,62,15,22200,192,39
2009-12-14,,52,4,275,5,32
2009-12-14,,14,11,1100,33,30
2009-12-14,,18,3,137,3,30
2009-12-14,,38,8,77,8,27
2009-12-14,,20,22,1100,4,23
2009-12-14,,25,7,11100,60,19
2009-12-14,,23,11,3300,29,17
2009-12-14,,7,0,1300,12,16
2009-12-14,,15,11,3000,16,12
2009-12-14,,21,22,103,2,10
2009-12-14,,5,6,142,3,6
2009-12-14,,6,0,3300,27,4
2009-12-14,,9,4,356,4,3
2009-12-15,,74,5,27500,138,163
2009-12-15,,100,31,1100,9,148
2009-12-15,,157,7,1700,81,114
2009-12-15,,37,26,462,3,88
2009-12-15,,73,12,1400,4,71
2009-12-15,,59,5,308,41,67
2009-12-15,,38,78,141,1,63
2009-12-15,truevds,32,10,8600,97,59
2009-12-15,truevds,32,10,8600,97,59
2009-12-15,,21,3,404,2,46
2009-12-15,,25,2,64,2,40
2009-12-15,truevds,16,6,1300,7,33
2009-12-15,truevds,16,6,1300,7,33
2009-12-15,truevds,16,6,1300,7,33
2009-12-15,truevds,16,6,1300,7,33
2009-12-15,,56,24,955,39,28
2009-12-15,,16,6,13600,19,20
2009-12-15,,27,13,94,1,18
2009-12-15,,32,1,104,6,9
2009-12-15,,10,8,653,16,8
2009-12-15,,14,8,2300,34,7
2009-12-15,,34,42,128,1,6
2009-12-16,,140,35,466,64,165
2009-12-16,,60,49,752,9,137
2009-12-16,,51,9,1600,45,98
2009-12-16,,17,4,2600,20,83
2009-12-16,,35,13,2800,4,79
2009-12-16,,51,6,985,31,49
2009-12-16,,46,6,12100,41,39
2009-12-16,,34,7,12700,19,38
2009-12-16,,9,14,357,3,36
2009-12-16,,10,4,145,1,35
2009-12-16,,31,6,6300,71,31
2009-12-16,,43,4,2600,43,29
2009-12-16,,32,10,67,5,26
2009-12-16,,21,4,15100,141,20
2009-12-16,,16,13,1200,2,16
2009-12-16,,7,4,1000,8,9
2009-12-16,,5,0,113,0,8
2009-12-16,,9,3,243,1,7
2009-12-16,,4,3,807,7,5
2009-12-16,,11,5,537,11,4
2009-12-16,,12,2,556,13,1
2009-12-17,,164,19,8200,20,228
2009-12-17,,103,44,777,95,195
2009-12-17,,38,15,272,20,98
2009-12-17,,76,10,1100,18,98
2009-12-17,,97,5,154,17,79
2009-12-17,,62,7,174,21,51
2009-12-17,,69,6,5500,113,50
2009-12-17,,3,10,591,0,50
2009-12-17,,53,33,259,69,48
2009-12-17,,46,6,175,4,46
2009-12-17,,80,5,596,40,42
2009-12-17,,33,19,4500,64,39
2009-12-17,,47,2,9500,93,28
2009-12-17,,31,5,1900,7,19
2009-12-17,,8,4,240,0,19
2009-12-17,,17,12,124,1,18
2009-12-17,,31,4,1500,40,17
2009-12-17,,13,7,6700,23,10
2009-12-17,,18,16,1300,26,9
2009-12-17,,15,16,107,2,9
2009-12-17,,8,3,2600,4,6
2009-12-17,,6,8,218,1,6
2009-12-17,,14,9,60,1,2
2009-12-17,,14,10,588,8,1
2009-12-17,,10,7,107,2,0
2009-12-17,,2,10,321,1,0
2009-12-18,,226,18,707,8,161
2009-12-18,,110,1,1800,21,125
2009-12-18,,81,20,52700,29,103
2009-12-18,SECL_GROUP,14,13,4600,40,95
2009-12-18,,72,54,669,6,85
2009-12-18,,45,22,194,6,69
2009-12-18,,33,6,305,4,56
2009-12-18,,89,13,2600,37,53
2009-12-18,,59,19,1100,11,48
2009-12-18,,45,10,4800,57,43
2009-12-18,,34,8,91,5,30
2009-12-18,,18,28,147,5,18
2009-12-18,,27,2,4700,121,12
2009-12-18,,12,13,246,5,8
2009-12-18,,4,4,2800,11,7
2009-12-18,,6,2,161,1,5
2009-12-18,,15,14,429,6,3
2009-12-18,,6,6,872,8,0
2009-12-19,,180,19,407,10,269
2009-12-19,,64,10,39900,89,147
2009-12-19,,66,9,31300,223,80
2009-12-19,,28,11,6200,98,71
2009-12-19,,44,34,3500,134,61
2009-12-19,,30,11,92,12,47
2009-12-19,,37,7,15500,93,42
2009-12-19,,29,11,94,5,40
2009-12-19,,41,8,60900,259,34
2009-12-19,,32,8,415,33,33
2009-12-19,,39,9,749,27,26
2009-12-19,,2,3,145,0,5
2009-12-20,,65,34,168,8,159
2009-12-20,,88,27,207,8,126
2009-12-20,,44,6,650,30,80
2009-12-20,,35,21,2000,53,53
2009-12-20,,36,2,1200,47,46
2009-12-20,,43,13,163,7,26
2009-12-20,,22,43,162,3,18
2009-12-21,,104,26,164,36,214
2009-12-21,,105,11,946,15,192
2009-12-21,,230,16,6900,197,126
2009-12-21,,62,17,4000,60,92
2009-12-21,,77,15,66100,114,85
2009-12-21,,50,9,8500,53,66
2009-12-21,,27,15,115,3,50
2009-12-21,,95,28,3600,56,38
2009-12-21,,75,22,185,22,37
2009-12-21,,41,42,351,5,37
2009-12-21,,28,3,1100,37,30
2009-12-21,,6,4,504,2,21
2009-12-21,,7,3,70,1,21
2009-12-21,,5,3,4300,8,18
2009-12-21,,59,19,1100,146,17
2009-12-21,,31,9,170,10,16
2009-12-21,,26,9,61,2,14
2009-12-21,,20,5,2000,13,10
2009-12-21,,1,5,116,2,2
2009-12-22,,66,15,3400,5,218
2009-12-22,,87,12,278,10,171
2009-12-22,,186,36,345,45,116
2009-12-22,,61,6,41800,54,80
2009-12-22,,120,15,1400,5,74
2009-12-22,,30,28,216,3,70
2009-12-22,,99,29,135,7,60
2009-12-22,,103,8,134,14,51
2009-12-22,,13,17,1100,5,47
2009-12-22,,109,4,117,39,44
2009-12-22,,22,1,209,12,43
2009-12-22,,29,7,355,29,35
2009-12-22,,36,6,273,10,34
2009-12-22,,45,4,1500,64,33
2009-12-22,,17,14,78700,74,24
2009-12-22,,7,1,17900,50,21
2009-12-22,,17,4,125,4,13
2009-12-22,,21,7,578,21,12
2009-12-22,,7,3,376,3,12
2009-12-22,,12,6,2200,7,9
2009-12-22,,6,5,366,21,8
2009-12-22,,5,0,556,18,4
2009-12-22,,9,3,664,1,2
2009-12-23,,132,6,4000,93,144
2009-12-23,,151,13,4900,214,108
2009-12-23,,50,3,20700,66,95
2009-12-23,,35,7,161,5,95
2009-12-23,,42,12,335,4,91
2009-12-23,,38,13,2100,66,84
2009-12-23,,60,6,5000,118,78
2009-12-23,,41,36,139,2,76
2009-12-23,,38,10,1100,30,65
2009-12-23,,82,17,8600,368,58
2009-12-23,,60,35,247,22,58
2009-12-23,,50,9,488,19,53
2009-12-23,,59,4,3500,19,50
2009-12-23,,103,28,110,3,42
2009-12-23,,86,5,6500,109,35
2009-12-23,,53,8,422,43,33
2009-12-23,,38,9,1200,10,26
2009-12-23,,27,6,10000,71,24
2009-12-23,,33,5,6300,13,24
2009-12-23,,7,3,750,0,18
2009-12-23,,14,9,638,10,11
2009-12-23,,3,26,628,1,11
2009-12-23,,9,9,381,5,10
2009-12-23,,10,4,362,6,8
2009-12-23,,4,1,252,0,0
2009-12-24,,210,12,110000,550,384
2009-12-24,,56,21,786,4,156
2009-12-24,,92,7,12700,252,141
2009-12-24,,69,6,26300,29,105
2009-12-24,,43,8,316,11,98
2009-12-24,,32,19,2100,24,72
2009-12-24,,27,10,3800,21,46
2009-12-24,,4,21,443,1,41
2009-12-24,,14,4,3700,38,40
2009-12-24,,57,6,6400,100,31
2009-12-24,,42,11,192,30,27
2009-12-24,,15,23,1200,1,27
2009-12-24,,48,2,790,23,22
2009-12-24,,22,28,104,0,18
2009-12-24,,13,3,4000,24,9
2009-12-25,,145,13,36200,77,152
2009-12-25,,92,15,340,7,118
2009-12-25,,112,36,3600,35,116
2009-12-25,,74,11,16000,109,95
2009-12-25,,39,19,160,5,86
2009-12-25,,34,9,2100,35,80
2009-12-25,,78,8,53200,422,72
2009-12-25,,46,11,1500,22,48
2009-12-25,,95,17,364,9,46
2009-12-25,,51,21,17000,57,26
2009-12-25,,59,7,685,8,26
2009-12-25,,54,28,177,8,22
2009-12-25,,14,9,92800,117,14
2009-12-25,,37,8,193,10,14
2009-12-25,,6,8,1600,9,12
2009-12-25,,26,15,192,4,9
2009-12-25,,14,8,1200,10,7
2009-12-25,,3,2,64,0,7
2009-12-25,,16,10,1200,11,6
2009-12-25,,8,7,147,3,6
2009-12-26,,141,5,7800,37,61
2009-12-26,,74,6,6000,160,41
2009-12-26,,31,6,2100,27,32
2009-12-26,,47,7,2100,34,27
2009-12-26,,28,11,2100,31,24
2009-12-26,,20,8,2200,21,24
2009-12-26,,24,19,362,12,22
2009-12-26,,26,6,474,9,22
2009-12-26,,34,20,474,59,20
2009-12-26,,21,18,276,0,20
2009-12-26,,28,9,731,31,18
2009-12-26,,3,0,3500,16,10
2009-12-26,,1,2,474,1,5
2009-12-26,,10,6,540,30,2
2009-12-27,,95,14,4100,56,189
2009-12-27,,118,1,35800,89,102
2009-12-27,,44,8,288,5,67
2009-12-27,,28,6,2100,39,27
2009-12-27,,55,16,527,18,27
2009-12-27,,24,11,1100,5,23
2009-12-27,,12,1,263,3,13
2009-12-27,,8,2,332,0,12
2009-12-27,,12,17,401,0,9
2009-12-27,,20,6,323,12,8
2009-12-27,,3,2,21500,39,3
2009-12-28,,123,17,336,42,252
2009-12-28,,104,33,867,45,221
2009-12-28,,208,49,489,28,132
2009-12-28,,30,24,17800,37,119
2009-12-28,,80,18,175,29,113
2009-12-28,,198,27,599,5,83
2009-12-28,,57,26,530,15,75
2009-12-28,,80,13,336,13,53
2009-12-28,,16,20,1500,1,52
2009-12-28,,102,7,487,76,51
2009-12-28,,48,9,3400,93,45
2009-12-28,,49,9,4600,60,37
2009-12-28,,17,16,817,5,30
2009-12-28,,38,20,1200,3,22
2009-12-28,,17,5,1100,18,18
2009-12-28,,54,10,11200,120,16
2009-12-28,,18,12,512,4,16
2009-12-28,,14,13,758,12,10
2009-12-28,,4,15,102,2,10
2009-12-28,,10,13,3700,2,5
2009-12-28,,5,2,190,0,4
2009-12-28,,13,7,203,15,3
2009-12-29,,99,42,242,19,163
2009-12-29,,79,5,6700,31,95
2009-12-29,,61,19,456,27,70
2009-12-29,,32,15,1100,8,59
2009-12-29,,22,11,153,13,54
2009-12-29,,69,10,1700,28,43
2009-12-29,,48,4,15700,76,35
2009-12-29,,63,1,843,139,33
2009-12-29,,79,60,120,0,33
2009-12-29,,19,13,58,2,19
2009-12-29,,8,5,9500,3,18
2009-12-29,,8,5,8900,37,8
2009-12-29,,1,0,167,3,5
2009-12-29,,7,8,2800,6,2
2009-12-30,,261,29,511,156,236
2009-12-30,,66,20,435,13,114
2009-12-30,,81,11,326,19,109
2009-12-30,,47,22,1200,6,78
2009-12-30,,6,31,300,5,42
2009-12-30,,26,4,452,4,32
2009-12-30,,5,0,1200,0,24
2009-12-30,,46,4,1200,8,16
2009-12-30,,12,8,226,2,16
2009-12-30,,13,2,1900,13,9
2009-12-30,,0,4,67,1,7
2009-12-30,,9,12,92,1,4
2009-12-31,,83,19,684,118,169
2009-12-31,,22,7,90,0,39
2009-12-31,,24,6,3200,68,21
2009-12-31,,7,9,6900,4,18
2009-12-31,,23,4,738,6,17
2009-12-31,,6,2,1200,16,7
2009-12-31,,6,2,385,8,6
2010-01-01,,79,10,49700,129,120
2010-01-01,,36,5,265,10,20
2010-01-02,,89,55,959,42,130
2010-01-02,,31,12,12200,34,54
2010-01-02,,66,13,10900,205,38
2010-01-02,,50,11,560,53,31
2010-01-02,,24,3,128,7,25
2010-01-02,,28,11,707,3,16
2010-01-02,,9,5,2300,10,2
2010-01-03,,50,13,368,27,145
2010-01-03,,72,29,3700,102,118
2010-01-03,,54,14,128,60,74
2010-01-03,,45,6,9500,88,64
2010-01-03,,34,33,900,9,39
2010-01-03,,49,7,32900,103,32
2010-01-03,,20,21,110,0,27
2010-01-03,,31,16,3400,52,16
2010-01-03,,8,9,5000,35,11
2010-01-04,,123,21,43100,25,166
